trip_id,start_time,end_time,usertype,bikeid,tripduration,from_station_id,from_station_name,to_station_id,to_station_name,gender,birthyear,day_of_week,ride_length_minutes
21988801,2019-03-02 10:47:27.000000 UTC,2019-03-02 11:55:01.000000 UTC,Customer,4153,4054.0,85,Michigan Ave & Oak St,2,Buckingham Fountain (Temp),,,7,67
22070704,2019-03-17 14:42:39.000000 UTC,2019-03-17 15:35:20.000000 UTC,Customer,3701,3161.0,85,Michigan Ave & Oak St,2,Buckingham Fountain (Temp),Female,1995,1,52
21988798,2019-03-02 10:47:23.000000 UTC,2019-03-02 11:55:08.000000 UTC,Customer,1062,4065.0,85,Michigan Ave & Oak St,2,Buckingham Fountain (Temp),,,7,67
21988798,2019-03-02 10:47:23.000000 UTC,2019-03-02 11:55:08.000000 UTC,Customer,1062,4065.0,85,Michigan Ave & Oak St,2,Buckingham Fountain (Temp),,,7,67
22070704,2019-03-17 14:42:39.000000 UTC,2019-03-17 15:35:20.000000 UTC,Customer,3701,3161.0,85,Michigan Ave & Oak St,2,Buckingham Fountain (Temp),Female,1995,1,52
21988801,2019-03-02 10:47:27.000000 UTC,2019-03-02 11:55:01.000000 UTC,Customer,4153,4054.0,85,Michigan Ave & Oak St,2,Buckingham Fountain (Temp),,,7,67
21838646,2019-01-18 14:30:10.000000 UTC,2019-01-18 14:38:02.000000 UTC,Subscriber,650,472.0,89,Financial Pl & Ida B Wells Dr (Temp),2,Buckingham Fountain (Temp),Male,1962,6,7
21832794,2019-01-17 16:26:07.000000 UTC,2019-01-17 16:35:04.000000 UTC,Subscriber,420,537.0,89,Financial Pl & Ida B Wells Dr (Temp),2,Buckingham Fountain (Temp),Male,1962,5,8
21838646,2019-01-18 14:30:10.000000 UTC,2019-01-18 14:38:02.000000 UTC,Subscriber,650,472.0,89,Financial Pl & Ida B Wells Dr (Temp),2,Buckingham Fountain (Temp),Male,1962,6,7
21832794,2019-01-17 16:26:07.000000 UTC,2019-01-17 16:35:04.000000 UTC,Subscriber,420,537.0,89,Financial Pl & Ida B Wells Dr (Temp),2,Buckingham Fountain (Temp),Male,1962,5,8
22054664,2019-03-14 17:54:56.000000 UTC,2019-03-14 18:00:29.000000 UTC,Subscriber,3680,333.0,90,Millennium Park,2,Buckingham Fountain (Temp),Male,2002,5,5
22072203,2019-03-17 17:40:48.000000 UTC,2019-03-17 17:50:33.000000 UTC,Customer,5788,585.0,90,Millennium Park,2,Buckingham Fountain (Temp),Male,2002,1,9
22072196,2019-03-17 17:40:16.000000 UTC,2019-03-17 17:55:24.000000 UTC,Customer,4841,908.0,90,Millennium Park,2,Buckingham Fountain (Temp),Female,1971,1,15
22145204,2019-03-27 14:29:23.000000 UTC,2019-03-27 14:37:14.000000 UTC,Subscriber,5752,471.0,90,Millennium Park,2,Buckingham Fountain (Temp),Male,1973,4,7
22070361,2019-03-17 14:13:49.000000 UTC,2019-03-17 14:28:37.000000 UTC,Subscriber,6280,888.0,90,Millennium Park,2,Buckingham Fountain (Temp),Male,1981,1,14
22145204,2019-03-27 14:29:23.000000 UTC,2019-03-27 14:37:14.000000 UTC,Subscriber,5752,471.0,90,Millennium Park,2,Buckingham Fountain (Temp),Male,1973,4,7
22156597,2019-03-28 14:35:54.000000 UTC,2019-03-28 14:56:54.000000 UTC,Customer,5149,1260.0,90,Millennium Park,2,Buckingham Fountain (Temp),,,5,21
22054666,2019-03-14 17:55:07.000000 UTC,2019-03-14 18:00:21.000000 UTC,Subscriber,5846,314.0,90,Millennium Park,2,Buckingham Fountain (Temp),Male,1976,5,5
22103191,2019-03-21 17:57:06.000000 UTC,2019-03-21 18:24:14.000000 UTC,Customer,1070,1628.0,90,Millennium Park,2,Buckingham Fountain (Temp),,,5,27
22103194,2019-03-21 17:57:19.000000 UTC,2019-03-21 18:24:14.000000 UTC,Customer,2442,1615.0,90,Millennium Park,2,Buckingham Fountain (Temp),,,5,26
22028287,2019-03-11 16:19:23.000000 UTC,2019-03-11 16:26:50.000000 UTC,Customer,158,447.0,90,Millennium Park,2,Buckingham Fountain (Temp),,,2,7
22176742,2019-03-31 14:36:53.000000 UTC,2019-03-31 14:53:00.000000 UTC,Subscriber,1181,967.0,90,Millennium Park,2,Buckingham Fountain (Temp),Male,1977,1,16
22103191,2019-03-21 17:57:06.000000 UTC,2019-03-21 18:24:14.000000 UTC,Customer,1070,1628.0,90,Millennium Park,2,Buckingham Fountain (Temp),,,5,27
22072203,2019-03-17 17:40:48.000000 UTC,2019-03-17 17:50:33.000000 UTC,Customer,5788,585.0,90,Millennium Park,2,Buckingham Fountain (Temp),Male,2002,1,9
22028287,2019-03-11 16:19:23.000000 UTC,2019-03-11 16:26:50.000000 UTC,Customer,158,447.0,90,Millennium Park,2,Buckingham Fountain (Temp),,,2,7
22054664,2019-03-14 17:54:56.000000 UTC,2019-03-14 18:00:29.000000 UTC,Subscriber,3680,333.0,90,Millennium Park,2,Buckingham Fountain (Temp),Male,2002,5,5
22072196,2019-03-17 17:40:16.000000 UTC,2019-03-17 17:55:24.000000 UTC,Customer,4841,908.0,90,Millennium Park,2,Buckingham Fountain (Temp),Female,1971,1,15
22103194,2019-03-21 17:57:19.000000 UTC,2019-03-21 18:24:14.000000 UTC,Customer,2442,1615.0,90,Millennium Park,2,Buckingham Fountain (Temp),,,5,26
22070361,2019-03-17 14:13:49.000000 UTC,2019-03-17 14:28:37.000000 UTC,Subscriber,6280,888.0,90,Millennium Park,2,Buckingham Fountain (Temp),Male,1981,1,14
22176742,2019-03-31 14:36:53.000000 UTC,2019-03-31 14:53:00.000000 UTC,Subscriber,1181,967.0,90,Millennium Park,2,Buckingham Fountain (Temp),Male,1977,1,16
22156593,2019-03-28 14:35:42.000000 UTC,2019-03-28 14:56:58.000000 UTC,Customer,1656,1276.0,90,Millennium Park,2,Buckingham Fountain (Temp),,,5,21
22054666,2019-03-14 17:55:07.000000 UTC,2019-03-14 18:00:21.000000 UTC,Subscriber,5846,314.0,90,Millennium Park,2,Buckingham Fountain (Temp),Male,1976,5,5
22156597,2019-03-28 14:35:54.000000 UTC,2019-03-28 14:56:54.000000 UTC,Customer,5149,1260.0,90,Millennium Park,2,Buckingham Fountain (Temp),,,5,21
22156593,2019-03-28 14:35:42.000000 UTC,2019-03-28 14:56:58.000000 UTC,Customer,1656,1276.0,90,Millennium Park,2,Buckingham Fountain (Temp),,,5,21
21868723,2019-02-02 16:40:46.000000 UTC,2019-02-02 16:58:35.000000 UTC,Customer,3671,1069.0,97,Field Museum,2,Buckingham Fountain (Temp),,,7,17
22052238,2019-03-14 15:45:59.000000 UTC,2019-03-14 16:02:09.000000 UTC,Customer,6224,970.0,97,Field Museum,2,Buckingham Fountain (Temp),,,5,16
22052191,2019-03-14 15:40:49.000000 UTC,2019-03-14 16:02:30.000000 UTC,Customer,1229,1301.0,97,Field Museum,2,Buckingham Fountain (Temp),,,5,21
22052191,2019-03-14 15:40:49.000000 UTC,2019-03-14 16:02:30.000000 UTC,Customer,1229,1301.0,97,Field Museum,2,Buckingham Fountain (Temp),,,5,21
22052238,2019-03-14 15:45:59.000000 UTC,2019-03-14 16:02:09.000000 UTC,Customer,6224,970.0,97,Field Museum,2,Buckingham Fountain (Temp),,,5,16
22052187,2019-03-14 15:40:34.000000 UTC,2019-03-14 16:02:11.000000 UTC,Customer,1856,1297.0,97,Field Museum,2,Buckingham Fountain (Temp),,,5,21
22085731,2019-03-19 14:11:44.000000 UTC,2019-03-19 14:22:07.000000 UTC,Customer,5140,623.0,97,Field Museum,2,Buckingham Fountain (Temp),,,3,10
22121822,2019-03-24 10:39:26.000000 UTC,2019-03-24 11:14:50.000000 UTC,Customer,5379,2124.0,97,Field Museum,2,Buckingham Fountain (Temp),Male,1983,1,35
21928271,2019-02-15 18:14:52.000000 UTC,2019-02-15 18:20:37.000000 UTC,Subscriber,104,345.0,97,Field Museum,2,Buckingham Fountain (Temp),Male,1963,6,5
21986360,2019-03-01 16:52:10.000000 UTC,2019-03-01 17:49:01.000000 UTC,Customer,5244,3411.0,97,Field Museum,2,Buckingham Fountain (Temp),,,6,56
22085720,2019-03-19 14:10:37.000000 UTC,2019-03-19 14:22:11.000000 UTC,Customer,2236,694.0,97,Field Museum,2,Buckingham Fountain (Temp),,,3,11
22085725,2019-03-19 14:10:53.000000 UTC,2019-03-19 14:21:52.000000 UTC,Customer,5251,659.0,97,Field Museum,2,Buckingham Fountain (Temp),,,3,10
21986366,2019-03-01 16:52:24.000000 UTC,2019-03-01 17:50:11.000000 UTC,Customer,6283,3467.0,97,Field Museum,2,Buckingham Fountain (Temp),,,6,57
22085731,2019-03-19 14:11:44.000000 UTC,2019-03-19 14:22:07.000000 UTC,Customer,5140,623.0,97,Field Museum,2,Buckingham Fountain (Temp),,,3,10
22052203,2019-03-14 15:43:03.000000 UTC,2019-03-14 16:02:06.000000 UTC,Customer,4264,1143.0,97,Field Museum,2,Buckingham Fountain (Temp),,,5,19
21868723,2019-02-02 16:40:46.000000 UTC,2019-02-02 16:58:35.000000 UTC,Customer,3671,1069.0,97,Field Museum,2,Buckingham Fountain (Temp),,,7,17
21986360,2019-03-01 16:52:10.000000 UTC,2019-03-01 17:49:01.000000 UTC,Customer,5244,3411.0,97,Field Museum,2,Buckingham Fountain (Temp),,,6,56
22085725,2019-03-19 14:10:53.000000 UTC,2019-03-19 14:21:52.000000 UTC,Customer,5251,659.0,97,Field Museum,2,Buckingham Fountain (Temp),,,3,10
22052203,2019-03-14 15:43:03.000000 UTC,2019-03-14 16:02:06.000000 UTC,Customer,4264,1143.0,97,Field Museum,2,Buckingham Fountain (Temp),,,5,19
21928271,2019-02-15 18:14:52.000000 UTC,2019-02-15 18:20:37.000000 UTC,Subscriber,104,345.0,97,Field Museum,2,Buckingham Fountain (Temp),Male,1963,6,5
21986366,2019-03-01 16:52:24.000000 UTC,2019-03-01 17:50:11.000000 UTC,Customer,6283,3467.0,97,Field Museum,2,Buckingham Fountain (Temp),,,6,57
22052187,2019-03-14 15:40:34.000000 UTC,2019-03-14 16:02:11.000000 UTC,Customer,1856,1297.0,97,Field Museum,2,Buckingham Fountain (Temp),,,5,21
22121822,2019-03-24 10:39:26.000000 UTC,2019-03-24 11:14:50.000000 UTC,Customer,5379,2124.0,97,Field Museum,2,Buckingham Fountain (Temp),Male,1983,1,35
22085720,2019-03-19 14:10:37.000000 UTC,2019-03-19 14:22:11.000000 UTC,Customer,2236,694.0,97,Field Museum,2,Buckingham Fountain (Temp),,,3,11
22115058,2019-03-23 12:00:33.000000 UTC,2019-03-23 12:44:53.000000 UTC,Customer,4147,2660.0,99,Lake Shore Dr & Ohio St,2,Buckingham Fountain (Temp),,,7,44
22063996,2019-03-16 10:58:34.000000 UTC,2019-03-16 11:16:18.000000 UTC,Subscriber,2314,1064.0,99,Lake Shore Dr & Ohio St,2,Buckingham Fountain (Temp),Male,1995,7,17
22115058,2019-03-23 12:00:33.000000 UTC,2019-03-23 12:44:53.000000 UTC,Customer,4147,2660.0,99,Lake Shore Dr & Ohio St,2,Buckingham Fountain (Temp),,,7,44
22063996,2019-03-16 10:58:34.000000 UTC,2019-03-16 11:16:18.000000 UTC,Subscriber,2314,1064.0,99,Lake Shore Dr & Ohio St,2,Buckingham Fountain (Temp),Male,1995,7,17
22035010,2019-03-12 12:47:36.000000 UTC,2019-03-12 13:01:17.000000 UTC,Customer,4398,821.0,109,900 W Harrison St,2,Buckingham Fountain (Temp),,,3,13
22035010,2019-03-12 12:47:36.000000 UTC,2019-03-12 13:01:17.000000 UTC,Customer,4398,821.0,109,900 W Harrison St,2,Buckingham Fountain (Temp),,,3,13
22052332,2019-03-14 15:54:42.000000 UTC,2019-03-14 17:11:53.000000 UTC,Customer,5149,4631.0,128,Damen Ave & Chicago Ave,2,Buckingham Fountain (Temp),Male,1998,5,77
22052332,2019-03-14 15:54:42.000000 UTC,2019-03-14 17:11:53.000000 UTC,Customer,5149,4631.0,128,Damen Ave & Chicago Ave,2,Buckingham Fountain (Temp),Male,1998,5,77
21991184,2019-03-03 08:12:40.000000 UTC,2019-03-03 08:30:27.000000 UTC,Subscriber,6262,1067.0,134,Peoria St & Jackson Blvd,2,Buckingham Fountain (Temp),Female,1995,1,17
22018808,2019-03-09 08:22:55.000000 UTC,2019-03-09 08:41:28.000000 UTC,Subscriber,1438,1113.0,134,Peoria St & Jackson Blvd,2,Buckingham Fountain (Temp),Female,1995,7,18
22113405,2019-03-23 08:19:34.000000 UTC,2019-03-23 08:36:38.000000 UTC,Subscriber,2027,1024.0,134,Peoria St & Jackson Blvd,2,Buckingham Fountain (Temp),Female,1995,7,17
22113405,2019-03-23 08:19:34.000000 UTC,2019-03-23 08:36:38.000000 UTC,Subscriber,2027,1024.0,134,Peoria St & Jackson Blvd,2,Buckingham Fountain (Temp),Female,1995,7,17
22170916,2019-03-30 08:31:03.000000 UTC,2019-03-30 08:49:04.000000 UTC,Subscriber,6295,1081.0,134,Peoria St & Jackson Blvd,2,Buckingham Fountain (Temp),Female,1995,7,18
22036651,2019-03-12 16:16:44.000000 UTC,2019-03-12 16:34:46.000000 UTC,Subscriber,6444,1082.0,134,Peoria St & Jackson Blvd,2,Buckingham Fountain (Temp),Male,1993,3,18
21991184,2019-03-03 08:12:40.000000 UTC,2019-03-03 08:30:27.000000 UTC,Subscriber,6262,1067.0,134,Peoria St & Jackson Blvd,2,Buckingham Fountain (Temp),Female,1995,1,17
22170916,2019-03-30 08:31:03.000000 UTC,2019-03-30 08:49:04.000000 UTC,Subscriber,6295,1081.0,134,Peoria St & Jackson Blvd,2,Buckingham Fountain (Temp),Female,1995,7,18
22018808,2019-03-09 08:22:55.000000 UTC,2019-03-09 08:41:28.000000 UTC,Subscriber,1438,1113.0,134,Peoria St & Jackson Blvd,2,Buckingham Fountain (Temp),Female,1995,7,18
22036651,2019-03-12 16:16:44.000000 UTC,2019-03-12 16:34:46.000000 UTC,Subscriber,6444,1082.0,134,Peoria St & Jackson Blvd,2,Buckingham Fountain (Temp),Male,1993,3,18
21831587,2019-01-17 12:18:49.000000 UTC,2019-01-17 12:35:36.000000 UTC,Subscriber,5299,1007.0,137,Morgan Ave & 14th Pl,2,Buckingham Fountain (Temp),Male,1966,5,16
21831587,2019-01-17 12:18:49.000000 UTC,2019-01-17 12:35:36.000000 UTC,Subscriber,5299,1007.0,137,Morgan Ave & 14th Pl,2,Buckingham Fountain (Temp),Male,1966,5,16
22143579,2019-03-27 10:21:20.000000 UTC,2019-03-27 10:51:57.000000 UTC,Customer,2293,1837.0,150,Fort Dearborn Dr & 31st St,2,Buckingham Fountain (Temp),,,4,30
22143580,2019-03-27 10:21:40.000000 UTC,2019-03-27 10:52:02.000000 UTC,Customer,1627,1822.0,150,Fort Dearborn Dr & 31st St,2,Buckingham Fountain (Temp),,,4,30
22143579,2019-03-27 10:21:20.000000 UTC,2019-03-27 10:51:57.000000 UTC,Customer,2293,1837.0,150,Fort Dearborn Dr & 31st St,2,Buckingham Fountain (Temp),,,4,30
22143580,2019-03-27 10:21:40.000000 UTC,2019-03-27 10:52:02.000000 UTC,Customer,1627,1822.0,150,Fort Dearborn Dr & 31st St,2,Buckingham Fountain (Temp),,,4,30
22157637,2019-03-28 16:10:13.000000 UTC,2019-03-28 17:48:25.000000 UTC,Customer,4524,5892.0,161,Rush St & Superior St,2,Buckingham Fountain (Temp),,,5,98
22157640,2019-03-28 16:10:31.000000 UTC,2019-03-28 17:48:44.000000 UTC,Customer,5391,5893.0,161,Rush St & Superior St,2,Buckingham Fountain (Temp),,,5,98
22157640,2019-03-28 16:10:31.000000 UTC,2019-03-28 17:48:44.000000 UTC,Customer,5391,5893.0,161,Rush St & Superior St,2,Buckingham Fountain (Temp),,,5,98
22157637,2019-03-28 16:10:13.000000 UTC,2019-03-28 17:48:25.000000 UTC,Customer,4524,5892.0,161,Rush St & Superior St,2,Buckingham Fountain (Temp),,,5,98
21752455,2019-01-03 15:13:41.000000 UTC,2019-01-03 15:20:13.000000 UTC,Subscriber,5578,392.0,168,Michigan Ave & 14th St,2,Buckingham Fountain (Temp),Male,1970,5,6
21752455,2019-01-03 15:13:41.000000 UTC,2019-01-03 15:20:13.000000 UTC,Subscriber,5578,392.0,168,Michigan Ave & 14th St,2,Buckingham Fountain (Temp),Male,1970,5,6
22121123,2019-03-24 08:07:30.000000 UTC,2019-03-24 08:21:10.000000 UTC,Subscriber,3531,820.0,175,Wells St & Polk St,2,Buckingham Fountain (Temp),Male,1979,1,13
22121123,2019-03-24 08:07:30.000000 UTC,2019-03-24 08:21:10.000000 UTC,Subscriber,3531,820.0,175,Wells St & Polk St,2,Buckingham Fountain (Temp),Male,1979,1,13
22090190,2019-03-19 19:10:39.000000 UTC,2019-03-19 19:45:07.000000 UTC,Customer,2787,2068.0,177,Theater on the Lake,2,Buckingham Fountain (Temp),,,3,34
22090190,2019-03-19 19:10:39.000000 UTC,2019-03-19 19:45:07.000000 UTC,Customer,2787,2068.0,177,Theater on the Lake,2,Buckingham Fountain (Temp),,,3,34
22090214,2019-03-19 19:12:59.000000 UTC,2019-03-19 19:45:19.000000 UTC,Customer,2808,1940.0,177,Theater on the Lake,2,Buckingham Fountain (Temp),,,3,32
22090177,2019-03-19 19:09:25.000000 UTC,2019-03-19 19:45:19.000000 UTC,Customer,427,2154.0,177,Theater on the Lake,2,Buckingham Fountain (Temp),,,3,35
22090214,2019-03-19 19:12:59.000000 UTC,2019-03-19 19:45:19.000000 UTC,Customer,2808,1940.0,177,Theater on the Lake,2,Buckingham Fountain (Temp),,,3,32
22090177,2019-03-19 19:09:25.000000 UTC,2019-03-19 19:45:19.000000 UTC,Customer,427,2154.0,177,Theater on the Lake,2,Buckingham Fountain (Temp),,,3,35
22090170,2019-03-19 19:09:05.000000 UTC,2019-03-19 19:45:19.000000 UTC,Customer,5304,2174.0,177,Theater on the Lake,2,Buckingham Fountain (Temp),,,3,36
22090170,2019-03-19 19:09:05.000000 UTC,2019-03-19 19:45:19.000000 UTC,Customer,5304,2174.0,177,Theater on the Lake,2,Buckingham Fountain (Temp),,,3,36
22045161,2019-03-13 17:06:07.000000 UTC,2019-03-13 17:17:59.000000 UTC,Subscriber,1959,712.0,181,LaSalle St & Illinois St,2,Buckingham Fountain (Temp),Female,1989,4,11
22045161,2019-03-13 17:06:07.000000 UTC,2019-03-13 17:17:59.000000 UTC,Subscriber,1959,712.0,181,LaSalle St & Illinois St,2,Buckingham Fountain (Temp),Female,1989,4,11
22036599,2019-03-12 16:13:13.000000 UTC,2019-03-12 16:33:18.000000 UTC,Subscriber,5890,1205.0,191,Canal St & Monroe St (*),2,Buckingham Fountain (Temp),Male,1983,3,20
22036599,2019-03-12 16:13:13.000000 UTC,2019-03-12 16:33:18.000000 UTC,Subscriber,5890,1205.0,191,Canal St & Monroe St (*),2,Buckingham Fountain (Temp),Male,1983,3,20
21865642,2019-02-01 13:35:35.000000 UTC,2019-02-01 13:44:59.000000 UTC,Subscriber,2991,564.0,191,Canal St & Monroe St (*),2,Buckingham Fountain (Temp),Male,1995,6,9
21961773,2019-02-25 07:46:59.000000 UTC,2019-02-25 07:56:58.000000 UTC,Subscriber,6002,599.0,191,Canal St & Monroe St (*),2,Buckingham Fountain (Temp),Male,1963,2,9
21961773,2019-02-25 07:46:59.000000 UTC,2019-02-25 07:56:58.000000 UTC,Subscriber,6002,599.0,191,Canal St & Monroe St (*),2,Buckingham Fountain (Temp),Male,1963,2,9
21865642,2019-02-01 13:35:35.000000 UTC,2019-02-01 13:44:59.000000 UTC,Subscriber,2991,564.0,191,Canal St & Monroe St (*),2,Buckingham Fountain (Temp),Male,1995,6,9
21966508,2019-02-26 07:20:22.000000 UTC,2019-02-26 07:29:17.000000 UTC,Subscriber,5923,535.0,192,Canal St & Adams St,2,Buckingham Fountain (Temp),Male,1988,3,8
21966508,2019-02-26 07:20:22.000000 UTC,2019-02-26 07:29:17.000000 UTC,Subscriber,5923,535.0,192,Canal St & Adams St,2,Buckingham Fountain (Temp),Male,1988,3,8
21824812,2019-01-16 11:46:42.000000 UTC,2019-01-16 11:58:59.000000 UTC,Subscriber,1440,737.0,195,Columbus Dr & Randolph St,2,Buckingham Fountain (Temp),Male,1961,4,12
21824812,2019-01-16 11:46:42.000000 UTC,2019-01-16 11:58:59.000000 UTC,Subscriber,1440,737.0,195,Columbus Dr & Randolph St,2,Buckingham Fountain (Temp),Male,1961,4,12
21988947,2019-03-02 11:23:57.000000 UTC,2019-03-02 12:50:45.000000 UTC,Customer,6311,5208.0,195,Columbus Dr & Randolph St,2,Buckingham Fountain (Temp),,,7,86
21988947,2019-03-02 11:23:57.000000 UTC,2019-03-02 12:50:45.000000 UTC,Customer,6311,5208.0,195,Columbus Dr & Randolph St,2,Buckingham Fountain (Temp),,,7,86
22027349,2019-03-11 13:40:16.000000 UTC,2019-03-11 14:22:57.000000 UTC,Customer,2264,2561.0,195,Columbus Dr & Randolph St,2,Buckingham Fountain (Temp),,,2,42
22027349,2019-03-11 13:40:16.000000 UTC,2019-03-11 14:22:57.000000 UTC,Customer,2264,2561.0,195,Columbus Dr & Randolph St,2,Buckingham Fountain (Temp),,,2,42
22121435,2019-03-24 09:40:08.000000 UTC,2019-03-24 10:00:13.000000 UTC,Subscriber,2955,1205.0,196,Cityfront Plaza Dr & Pioneer Ct,2,Buckingham Fountain (Temp),Male,1982,1,20
22115202,2019-03-23 12:13:19.000000 UTC,2019-03-23 12:35:27.000000 UTC,Customer,2214,1328.0,196,Cityfront Plaza Dr & Pioneer Ct,2,Buckingham Fountain (Temp),Male,1970,7,22
22167160,2019-03-29 15:28:13.000000 UTC,2019-03-29 16:51:51.000000 UTC,Customer,4231,5018.0,196,Cityfront Plaza Dr & Pioneer Ct,2,Buckingham Fountain (Temp),,,6,83
22121435,2019-03-24 09:40:08.000000 UTC,2019-03-24 10:00:13.000000 UTC,Subscriber,2955,1205.0,196,Cityfront Plaza Dr & Pioneer Ct,2,Buckingham Fountain (Temp),Male,1982,1,20
22115202,2019-03-23 12:13:19.000000 UTC,2019-03-23 12:35:27.000000 UTC,Customer,2214,1328.0,196,Cityfront Plaza Dr & Pioneer Ct,2,Buckingham Fountain (Temp),Male,1970,7,22
22167160,2019-03-29 15:28:13.000000 UTC,2019-03-29 16:51:51.000000 UTC,Customer,4231,5018.0,196,Cityfront Plaza Dr & Pioneer Ct,2,Buckingham Fountain (Temp),,,6,83
22087417,2019-03-19 16:46:43.000000 UTC,2019-03-19 17:09:46.000000 UTC,Customer,4369,1383.0,212,Wells St & Hubbard St,2,Buckingham Fountain (Temp),,,3,23
22087348,2019-03-19 16:43:47.000000 UTC,2019-03-19 17:09:46.000000 UTC,Customer,4060,1559.0,212,Wells St & Hubbard St,2,Buckingham Fountain (Temp),,,3,25
22087464,2019-03-19 16:48:52.000000 UTC,2019-03-19 17:10:01.000000 UTC,Customer,5067,1269.0,212,Wells St & Hubbard St,2,Buckingham Fountain (Temp),,,3,21
22087454,2019-03-19 16:48:18.000000 UTC,2019-03-19 17:09:49.000000 UTC,Customer,375,1291.0,212,Wells St & Hubbard St,2,Buckingham Fountain (Temp),,,3,21
22087454,2019-03-19 16:48:18.000000 UTC,2019-03-19 17:09:49.000000 UTC,Customer,375,1291.0,212,Wells St & Hubbard St,2,Buckingham Fountain (Temp),,,3,21
22087464,2019-03-19 16:48:52.000000 UTC,2019-03-19 17:10:01.000000 UTC,Customer,5067,1269.0,212,Wells St & Hubbard St,2,Buckingham Fountain (Temp),,,3,21
22087348,2019-03-19 16:43:47.000000 UTC,2019-03-19 17:09:46.000000 UTC,Customer,4060,1559.0,212,Wells St & Hubbard St,2,Buckingham Fountain (Temp),,,3,25
22087417,2019-03-19 16:46:43.000000 UTC,2019-03-19 17:09:46.000000 UTC,Customer,4369,1383.0,212,Wells St & Hubbard St,2,Buckingham Fountain (Temp),,,3,23
22087456,2019-03-19 16:48:28.000000 UTC,2019-03-19 17:10:11.000000 UTC,Customer,4167,1303.0,212,Wells St & Hubbard St,2,Buckingham Fountain (Temp),,,3,21
22087456,2019-03-19 16:48:28.000000 UTC,2019-03-19 17:10:11.000000 UTC,Customer,4167,1303.0,212,Wells St & Hubbard St,2,Buckingham Fountain (Temp),,,3,21
21842520,2019-01-20 13:39:48.000000 UTC,2019-01-20 13:56:45.000000 UTC,Subscriber,3789,1017.0,241,Morgan St & Polk St,2,Buckingham Fountain (Temp),Male,1993,1,16
21842520,2019-01-20 13:39:48.000000 UTC,2019-01-20 13:56:45.000000 UTC,Subscriber,3789,1017.0,241,Morgan St & Polk St,2,Buckingham Fountain (Temp),Male,1993,1,16
21842521,2019-01-20 13:39:52.000000 UTC,2019-01-20 13:56:27.000000 UTC,Subscriber,6438,995.0,241,Morgan St & Polk St,2,Buckingham Fountain (Temp),Male,1993,1,16
21842521,2019-01-20 13:39:52.000000 UTC,2019-01-20 13:56:27.000000 UTC,Subscriber,6438,995.0,241,Morgan St & Polk St,2,Buckingham Fountain (Temp),Male,1993,1,16
22071502,2019-03-17 16:11:32.000000 UTC,2019-03-17 17:04:38.000000 UTC,Customer,5544,3186.0,247,Shore Dr & 55th St,2,Buckingham Fountain (Temp),Female,1984,1,53
22071502,2019-03-17 16:11:32.000000 UTC,2019-03-17 17:04:38.000000 UTC,Customer,5544,3186.0,247,Shore Dr & 55th St,2,Buckingham Fountain (Temp),Female,1984,1,53
21810787,2019-01-14 07:41:41.000000 UTC,2019-01-14 07:51:34.000000 UTC,Subscriber,1879,593.0,255,Indiana Ave & Roosevelt Rd,2,Buckingham Fountain (Temp),Female,1952,2,9
22159820,2019-03-28 17:47:50.000000 UTC,2019-03-28 18:29:14.000000 UTC,Customer,1854,2484.0,255,Indiana Ave & Roosevelt Rd,2,Buckingham Fountain (Temp),,,5,41
21751002,2019-01-03 09:33:16.000000 UTC,2019-01-03 09:39:47.000000 UTC,Subscriber,2086,391.0,255,Indiana Ave & Roosevelt Rd,2,Buckingham Fountain (Temp),Female,1952,5,6
22159843,2019-03-28 17:48:30.000000 UTC,2019-03-28 18:28:20.000000 UTC,Customer,6050,2390.0,255,Indiana Ave & Roosevelt Rd,2,Buckingham Fountain (Temp),,,5,39
22159853,2019-03-28 17:48:54.000000 UTC,2019-03-28 18:29:14.000000 UTC,Customer,6193,2420.0,255,Indiana Ave & Roosevelt Rd,2,Buckingham Fountain (Temp),,,5,40
22130917,2019-03-25 18:09:12.000000 UTC,2019-03-25 18:36:02.000000 UTC,Customer,6271,1610.0,255,Indiana Ave & Roosevelt Rd,2,Buckingham Fountain (Temp),,,2,26
22130917,2019-03-25 18:09:12.000000 UTC,2019-03-25 18:36:02.000000 UTC,Customer,6271,1610.0,255,Indiana Ave & Roosevelt Rd,2,Buckingham Fountain (Temp),,,2,26
22034030,2019-03-12 10:00:48.000000 UTC,2019-03-12 10:58:19.000000 UTC,Customer,3421,3451.0,255,Indiana Ave & Roosevelt Rd,2,Buckingham Fountain (Temp),,,3,57
22130919,2019-03-25 18:09:21.000000 UTC,2019-03-25 18:35:49.000000 UTC,Customer,5060,1588.0,255,Indiana Ave & Roosevelt Rd,2,Buckingham Fountain (Temp),,,2,26
22034030,2019-03-12 10:00:48.000000 UTC,2019-03-12 10:58:19.000000 UTC,Customer,3421,3451.0,255,Indiana Ave & Roosevelt Rd,2,Buckingham Fountain (Temp),,,3,57
22034022,2019-03-12 10:00:00.000000 UTC,2019-03-12 10:58:06.000000 UTC,Customer,3572,3486.0,255,Indiana Ave & Roosevelt Rd,2,Buckingham Fountain (Temp),,,3,58
22130919,2019-03-25 18:09:21.000000 UTC,2019-03-25 18:35:49.000000 UTC,Customer,5060,1588.0,255,Indiana Ave & Roosevelt Rd,2,Buckingham Fountain (Temp),,,2,26
